square_id,label,mean,std,cv,min,max,peak_to_mean,zero_fraction,peak_hour,weekend_over_weekday
5161,Rank 1: square 5161,1483.5451838288989,1312.8027318699449,0.8849091663536106,104.8800277709961,8044.0703125,5.422194349173084,0.0,16,1.261809777371337
5059,Rank 2: square 5059,1330.6216381542267,952.4022308305483,0.7157573599597209,189.1031036376953,4182.7548828125,3.143459239558597,0.0,14,0.7723033775938155
5259,Rank 3: square 5259,1293.4971824146453,1136.6761644262838,0.8787619949077781,134.49050903320312,4262.89501953125,3.2956353345690785,0.0,13,0.3355777281320149
4159,Square 4159 (reference),311.34642298259433,189.26290548392709,0.6078852734868508,80.28643035888672,851.0514526367188,2.733455051398796,0.0,12,0.5186856883857366
4556,Square 4556 (reference),592.6982607311672,255.60116118578574,0.43125006115332587,171.9576873779297,1868.741943359375,3.1529398130071256,0.0,22,1.1064973336463417
